Series_reference,Period,Data_value,STATUS,UNITS,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
FPIQ.SEA13,2005.03,755.631399,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2005.06,765.870307,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2005.09,771.331058,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2005.12,769.96587,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2006.03,779.522184,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2006.06,787.713311,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2006.09,797.269625,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2006.12,800,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2007.03,804.778157,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2007.06,812.969283,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2007.09,823.208191,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2007.12,821.843003,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2008.03,832.764505,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2008.06,853.924915,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2008.09,879.180887,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2008.12,900.341297,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2009.03,883.959044,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2009.06,914.675768,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2009.09,919.453925,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2009.12,926.279864,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2010.03,926.962457,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2010.06,924.232082,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2010.09,926.279864,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2010.12,929.010239,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2011.03,926.279864,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2011.06,944.709898,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2011.09,949.488055,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2011.12,965.187713,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2012.03,967.235495,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2012.06,1004.095563,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2012.09,1006.825939,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2012.12,1007.508532,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2013.03,1008.191126,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2013.06,1009.556314,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2013.09,1000.682594,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2013.12,1000,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2014.03,989,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2014.06,995,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2014.09,962,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2014.12,969,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2015.03,961,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2015.06,963,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2015.09,972,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2015.12,977,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2016.03,958,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2016.06,953,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2016.09,933,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2016.12,943,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2017.03,947,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2017.06,946,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2017.09,931,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2017.12,936,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2018.03,949,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2018.06,946,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2018.09,960,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2018.12,992,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2019.03,998,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2019.06,998,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2019.09,997,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2019.12,994,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2020.03,988,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2020.06,987,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2020.09,987,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2020.12,996,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2021.03,1012,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2021.06,1039,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA13,2021.09,1111,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),"Horticulture and fruit growing farms - Fertiliser, lime and seeds",,,,
FPIQ.SEA14,1982.12,531.891694,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1983.03,531.891694,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1983.06,531.891694,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1983.09,542.529528,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1983.12,542.529528,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1984.03,542.529528,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1984.06,560.613845,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1984.09,563.273304,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1984.12,602.101398,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1985.03,611.675448,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1985.06,634.546791,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1985.09,640.3976,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1985.12,674.438668,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1986.03,672.311101,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1986.06,671.247318,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1986.09,665.396509,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1986.12,665.396509,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1987.03,680.821369,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1987.06,709.54352,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1987.09,704.756495,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1987.12,715.394329,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1988.03,736.138105,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1988.06,727.095946,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1988.09,731.351079,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1988.12,725.500271,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1989.03,724.436487,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1989.06,728.69162,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1989.09,722.840812,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1989.12,732.414863,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1990.03,729.223513,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1990.06,730.287296,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1990.09,734.010538,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1990.12,772.30674,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1991.03,761.137014,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1991.06,754.222422,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1991.09,755.818097,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1991.12,751.562964,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1992.03,745.712155,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1992.06,741.457021,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1992.09,734.010538,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1992.12,713.266762,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1993.03,715.406562,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1993.06,699.714693,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1993.09,701.854494,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1993.12,689.015692,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1994.03,691.155492,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1994.06,687.589158,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1994.09,688.302425,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1994.12,690.442225,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1995.03,687.589158,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1995.06,684.022824,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1995.09,689.015692,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1995.12,689.015692,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1996.03,685.449358,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1996.06,679.029957,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1996.09,674.750357,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1996.12,675.463623,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1997.03,666.904422,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1997.06,656.205421,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1997.09,649.78602,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1997.12,658.345221,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1998.03,661.198288,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1998.06,643.366619,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1998.09,632.667618,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1998.12,632.667618,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1999.03,631.241084,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1999.06,629.101284,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1999.09,625.53495,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,1999.12,626.248217,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,2000.03,631.954351,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,2000.06,636.233952,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,2000.09,642.653352,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,2000.12,668.330956,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,2001.03,670.470756,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
FPIQ.SEA14,2001.06,679.743224,FINAL,Index,Farm Inputs - FPI,Farm expense price index - Expense categories -  (Base Dec 2013 = 1000),Horticulture and fruit growing farms - Freight,,,,
